tweet_id,user_id,tweet,target_word,Function,Aggression_Votes,Emotion_Votes,Emphasis_Votes,Auxiliary_Votes,Signal_Votes,NonVulgar_Votes
146574500622901248,23223898,"Furious at Dept of Work & Persecution hounding, vicious <b>bitch</b> enjoys her job, sick with worry #Toriesrotinhell",bitch,0,5,0,0,0,2,0
651938939477975040,161209632,Well <b>damn...</b> That's a boss move. Hakeem may never get a single played on the radio again #empire,damn,1,0,4,3,0,0,0
707762171564965889,4281628276,Hillary Clinton is a hoe and <b>bitch</b>,bitch,0,5,1,0,1,0,0
525882058141224960,2763554758,<USER> holy <b>shit</b> mn is your header.,shit,3,0,3,0,4,0,0
411197167601070080,476514411,<USER> Bouta rock this <b>fucking</b> dance finalu201dHYFR ud83dude02,fucking,2,0,1,6,0,0,0
560607055191367680,1491381170,"Anti-vaxxers enabled an 11 state measles outbreak. Ironically, if Alex Jones sold an Ebola vaccine, they would get one in each <b>ass</b> cheek.",ass,3,0,0,0,7,0,0
687370397914918912,4739112700,"<USER> <USER> <USER> <b>Hell,</b> post photos of dead people everywhere. Noone should care, right? Not <USER> the top of the foodchain.",hell,2,0,2,3,1,0,1
516470148145090560,2538318732,<USER> You know me so well. <b>Hell</b> yes ud83dude0d,hell,2,0,2,4,0,1,0
102418926473969664,179399337,<b>bitches</b> are always worried about the other girl... worry about your man. cuz clearyyy he got you insecure.,bitches,4,3,0,0,0,4,0
496806950483787776,2495342468,<b>Damn</b> hoe I think you a damn hoe <USER>,damn,2,1,1,4,1,0,0
496806950483787776,2495342468,Damn <b>hoe</b> I think you a damn hoe <USER>,hoe,0,4,0,0,0,3,0
496806950483787776,2495342468,Damn hoe I think you a <b>damn</b> hoe <USER>,damn,2,3,0,4,0,0,0
496806950483787776,2495342468,Damn hoe I think you a damn <b>hoe</b> <USER>,hoe,0,5,0,1,0,1,0
15151840880,20954990,<USER> <b>Damn</b> girl cut them strings up or something!!!,damn,2,0,2,4,1,0,0
615947350842937344,2149601869,<USER> i showed him a pic he said'oh wait i know him' <b>bitch</b> no you didnt.& he says the newer ones are better than the old ones,bitch,0,6,0,0,0,1,0
370248670370754560,189978853,BUENAS TARDES <b>BITCHES</b> LLEGu00d3 ESTE MACHO VERNu00c1CULO,bitches,4,1,0,1,0,5,0
5.96E+16,77594970,still searching for them <b>damn</b> house cleaning fairies lil bastards are slacking on the job big time,damn,2,0,2,5,0,0,0
491791288925433856,400902561,"<b>F*ck</b> you depression. Get your damn claws out of her. I will help her fight forever, and we will f*cking win, no matter what.",fuck,1,2,3,2,0,0,0
485320735964291072,58608740,<USER> I <b>fucking</b> love jojo,fucking,2,0,3,4,0,0,0
5611416454,15921865,<USER> you are a <b>...WHORE!</b>,whore,0,6,0,0,0,1,0
592135388052987905,2949758896,<USER> u right my <b>nigga</b> the shame is felt,nigga,4,0,0,0,1,6,0
749086514538123264,1880734692,<USER> <USER> <USER> IZZY DO YOU EVEN KNOW WHAT WE WENT THROUGH?? IT WAS A <b>FUCKING</b> JOURNEY.,fucking,2,0,0,7,0,0,0
118145314191450113,359110915,#ohdamn oh <b>damn</b> is trending,damn,1,0,4,0,3,0,0
491791288925433856,400902561,"F*ck you depression. Get your <b>damn</b> claws out of her. I will help her fight forever, and we will f*cking win, no matter what.",damn,2,0,0,7,0,0,0
253674186457878528,7544592,"Oh <b>shit</b> guys, a Republican just said 'we need regulation'. #ENDTIMES",shit,1,0,4,3,0,0,0
861951816455651328,12332182,<USER> People from our government in one place right now might even be enough to make him lose his <b>shit.</b>,shit,1,0,4,0,3,0,0
884593738529607680,56048947,<USER> priceless! Your reaction to <b>shit!</b>,shit,3,2,2,0,3,0,0
344247715233951744,237846669,All my <b>shit</b> dopeeee,shit,1,1,3,2,1,0,0
286217737125113857,27633619,Holy <b>hell!</b> Clowney just murdered that kid on live tv! #OutbackBowl #SCARvsMICH,hell,1,0,4,1,2,0,0
919327946632060928,245787645,Why does anyone pay any attention to this <b>asshole?</b> <URL>,asshole,0,4,1,0,0,2,0
488173429330575360,818490121,<b>Pissed</b> that there aren't more episodes of Weeds,pissed,1,0,7,0,0,0,0
288497513504321536,608366859,shut the <b>hell</b> up about your 'physical pain'. many people have been through that & survived. you're not anything special. like at all.,hell,2,0,1,5,1,0,0
912020245631651840,30767096,"I feel like my life has, at this juncture, turned into a Murphy's Law parable. Or some kind of <b>bullshit</b> cautionary tale.",bullshit,2,0,2,5,0,0,0
940646183046959105,16895618,<USER> I had a student write a great essay this semester that basically concluded kids hate that <b>shit</b> because... <URL>,shit,1,0,5,0,2,0,0
279031687546015746,339932236,<USER> or the like if you love god keep scrolling if you want to go to <b>hell</b> ones #sostupid,hell,3,0,0,1,3,1,2
442483257511538688,597022097,"#NationalWomensDay I don't wanna be a dick, but a us guys would quickly put an end to this if we all didn't wanna <b>fuck</b> you! #CTcomics",fuck,3,1,1,1,4,0,0
268082517024833537,369332000,crabby <b>Bitches</b> in the computer lab,bitches,4,1,1,0,0,5,0
359343092823900161,1110247477,#HonestyHour I purposely don't <b>fuck</b> with certain ppl.,fuck,3,0,2,0,5,0,0
322875183880884224,29830066,Stop Obama Takeover Of Election Regulation - <b>Dick</b> Morris TV: Lunch Alert! <URL> via <USER>,dick,5,0,0,0,0,0,7
563171054043299840,330086831,<USER> <b>Damn</b> it feels good to be a ... cop! Lindsay's back baby! #OneChicago #ChicagoPD' let the fun begin!,damn,1,0,6,1,0,0,0
709333041798189056,3041117137,<USER> <b>hell</b> no #wi can't,hell,2,0,1,6,0,0,0
5.04E+17,1480407091,<USER> do you have to turn in the homework after you finish all the days? Cuz I didn't do <b>shit</b> xD,shit,3,0,2,1,4,0,0
338345007989788672,1398294175,Yo like this is some crazy <b>shit</b> I just went to this website and got 3 months xbox live free <URL>,shit,1,0,4,2,1,0,0
303608594933350400,755380856,"Pace is not serious!!!! We pay $52,252. and have to pay a fine for bathrooms, We're <b>fucking</b> adults in here!! Clean up after yourselves!!!!!!",fucking,2,0,1,6,0,0,0
699052973075341312,32596943,KABOOM! Do NOT <b>fuck</b> with Daryl Dixon <USER> <USER> #TheWalkingDead #TWD #ValentinesDay,fuck,3,0,1,1,5,0,0
477638537794580480,1138390375,"I am half Irish, my dad is a sailor, I live in a hockey world, I was raised in a country/redneck area, god <b>damn</b> it expect me to curse",damn,2,0,2,4,1,0,0
313762121819254785,1164591420,"Texas Man enters church, yells that he is <b>'fucking</b> all the members,' leaves <URL>",fucking,2,0,1,4,2,0,0
886780520172056576,1631100475,<USER> <USER> <USER> <USER> Her dumb ass y'all sure she graduated cause she bout dumb as <b>shit</b>,shit,2,2,1,3,1,0,0
540611858365825025,2906582448,#PitMad The road to <b>hell</b> is paved with good intentions...and deadly family secrets. #R,hell,5,0,1,2,0,0,4
890344404396933128,1426680918,<USER> <USER> You're a <b>fucking</b> idiot. Women can be both physically and mentally strong. Do us a favor a go the fuck away,fucking,0,4,0,3,0,0,0
133657570618515456,368691953,Phoenix Down Live At The House Of Blues Foundation Room 11-11-11 <USER> 11:11 <b>Hell</b> Yeahh!! :D,hell,2,0,2,5,0,0,0
513835686785728512,577650645,<USER> <USER> That is boss as <b>fuck.</b>,fuck,2,0,2,4,1,0,0
537448015796379648,271713896,"<USER> <USER> oh <b>damn,</b> that is pretty bad",damn,1,0,5,2,0,0,0
580869155676561408,750215857,"Cold my <b>ass,</b> he's dead. We killed it. We killed it! F you! #FMOFTremors",ass,3,0,1,2,4,0,0
420374808044765184,557825989,Someone told the Cold Miser about global warming and now he's <b>pissed.</b>,pissed,3,0,2,0,4,0,1
943233927761842176,60946144,Look at Blade's gun lmaooo <b>shit</b> a modified Mac-11 shit so hard he was fuckin blazin niggas down with this shit <URL>,shit,2,0,0,5,2,0,0
368953465466134528,35363840,Wow!! Shooter Jennings and <b>Hell</b> Yeah all in one night!! My baby is so happy! <URL>,hell,5,0,1,2,0,0,4
458764465706901504,256038413,I remember the days when everyone <b>shit</b> on me for loving country music,shit,3,0,2,1,4,0,0
263470345825181696,604543285,im killin it in the game makin a sacrafice spit shyt so raw make a dumb <b>nigga</b> think twice,nigga,4,2,0,0,1,4,0
463829210704801794,242136273,<USER> <b>fuck</b> blue moons,fuck,1,3,4,0,0,0,0
901050072695177217,424066660,"#Nintendo is the <b>fucking</b> #McDonalds of video gaming. A thin veneer of family-friendly sweetness covering naked, monumental avarice.",fucking,2,0,1,5,0,1,0
870434617643290626,14336742,<USER> <b>ass</b> ass ass,ass,3,0,1,1,4,1,0
866111457980817408,16456627,Nothing about this <b>jackass</b> would surprise me. <URL>,jackass,0,4,2,0,0,0,1
882770217708867585,17998487,<USER> <b>Damn.</b> Im in Japan... I'll have to do another middle of the night wake up... you better entertain,damn,2,0,0,7,0,0,0
703794755067510784,2764247252,"They didn't laugh at my Olafola Daaling line. Wow thanks a lot, guys. Let's see how you like the show without a Ching <b>Ho</b> to underappreciate.",ho,5,0,0,0,1,1,5
555813792920383488,24074553,Basically <b>fuck</b> the Oscars. Also there needs to be a separate awards show just for animated movies tbh.,fuck,1,2,3,1,1,0,0
347920748540747776,90269283,battier is having the mike miller game of last year.. stop that <b>shit</b>,shit,1,0,4,3,0,0,0
598236707268501504,520821595,<b>bullshit</b> 'you have makeup on who are you trying to impress?' i impressed my damn self not stabbing myself with eyeliner thats enough for me,bullshit,1,1,3,2,1,0,0
642557674211684352,851926706,<USER> <USER> <b>hell</b> in snapping you tooo,hell,3,0,2,1,4,0,0
637012792583716865,57597475,Report: Speaker John Boehner Called Ted Cruz <b>'Jackass'</b> at Fundraiser - Breitbart <URL> via <USER>,jackass,0,4,0,0,1,0,2
355534200939622400,398232637,<USER> Not telling me something because you 'didn't want to <b>piss</b> me off' is probably the best way to piss me off',piss,1,2,4,1,0,0,0
491042492029345792,830362063,<USER> <USER> <b>hell</b> yeah way to go guys,hell,2,0,1,6,0,0,0
355534200939622400,398232637,<USER> Not telling me something because you 'didn't want to piss me off' is probably the best way to <b>piss</b> me off',piss,3,1,2,0,3,0,1
3500984769,67446996,<USER> girl me tooo....idk how this <b>shit</b> wrls,shit,3,0,0,1,6,0,0
846114025662533632,407455765,This is some old man ass shit and I need to talk to an old <b>ass</b> man' - said by <USER>,ass,2,0,0,7,0,0,0
875169967754420225,36144546,<USER> ur a rancid <b>bitch!</b> Losing my account will be worth it because ur a fucking cunt! Christy needs to punch you in your ugly face!,bitch,0,6,0,0,0,1,0
893946381886517249,1411932434,Then Jack and Kate getting their flirt on but Charlie shows up to <b>cock</b> block and is like 'I'm going into the jungle... <URL>,cock,3,0,0,2,5,0,0
483838058752532481,556584210,<USER> dont fight it join the <b>fucked</b> up sleeping shedual club,fucked,1,1,4,1,1,0,0
652227287321067520,1171481240,<b>Damn</b> I love <USER> <USER> and <USER> are just so fucking awesome together! <URL>,damn,2,0,3,4,0,0,0
336215734449483776,546047624,I live in KS. You know-- the Midwest. #tornado <b>#fucked</b>,fucked,1,0,3,2,2,0,0
366379884186046465,333160830,"<USER> If your best friend doesn't have a <b>shit</b> load of blackmail on you, then you're probably not best friends.' <USER>",shit,2,0,1,6,0,0,0
481223410689654786,58113148,<USER> <USER> ling tf lol slow <b>ass</b>,ass,3,1,1,2,3,0,0
658493407317196800,564210319,<USER> Reminds me of the Oregon fan refusing to believe Chip Kelly did anything wrong and calling you an <b>asshole</b> at that hotel bar,asshole,0,6,1,0,0,0,0
497019081636065280,826747951,"Something is wrong, why the <b>hell</b> single? - Bubblews <URL> via <USER>",hell,2,0,2,5,0,0,0
203259389396787200,384038133,"#THEGODGAMES <b>:HELL.</b> Ann talks about her mental illness. The girls see a ghost, & Charles finds Ann's birth mother. <URL>",hell,5,0,1,1,2,0,3
674701774926819328,74016569,This is a puppy toy at PetSmart. What the <b>hell</b> is going on here????? This is a sex toy! <USER> PetSmart <URL>,hell,1,0,3,2,2,0,0
709916327650205696,1880734692,"<USER> yeah. And I miss those days. Now its dark literally 3 hours later than usual. Like, I don't want the sun out at <b>fucking</b> 9pm.",fucking,2,0,0,7,0,0,0
701260397492494336,29283906,#Breaking: <USER> confirms shooting at <b>Cracker</b> Barrel in Oshtemo. He says may be connected to Meadow Townhomes shooting. <USER>,cracker,5,0,0,0,0,0,7
653379531072376832,2911137560,lol when the <b>dumbass</b> only wants to be with his stupid 'squad',dumbass,0,4,1,0,1,1,0
504772518255681536,342461238,I am already at war with my psych professor and I haven't even met him yet. oh it's on <b>asshole.</b>,asshole,0,6,0,0,0,1,0
378363516714889216,1065376914,"<USER> pull your head out of bob stoops' ass before you decide to write a bunch of bull <b>shit,</b> it will make things a lot easier.",shit,3,2,2,0,3,0,0
459304372749348865,28928735,As unexpectedly that things start going wrong they suddenly start going right again! Why does life have to <b>fuck</b> with me like that?,fuck,1,0,5,1,1,0,0
859603770141011968,1223452975,<USER> let me play Markieff Morris....maybe he can <b>piss</b> me off into 60 points. You are an idiot Markieff!,piss,1,1,3,1,2,0,0
332100301819609088,251063392,"Nice if you get that fuck, hopefully u can change it. Sincerely, my <b>damn</b> deep heart.",damn,2,0,2,5,0,0,0
574679489835200512,1707999306,"If you act fast, you'd probably be able to catch me reading books at the <b>Coon</b> Rapids Barnes and Noble.",coon,5,0,0,0,0,0,7
313098400369352704,195235146,<USER> Ignore the drama if you really want to be a dad <b>fuck</b> her and go to court,fuck,0,3,2,1,1,0,0
793585544571723777,457210239,I need to buy myself a Bobbi brown gel eyeliner cause that <b>shit</b> was always life. Idk why I ever stopped using it.,shit,3,0,2,1,4,0,0
928435443334615040,148916926,<b>Ho</b> ho WOAH! I could fly for FREE to see my family! <URL> <URL>,ho,5,0,0,0,0,0,7
928435443334615040,148916926,Ho <b>ho</b> WOAH! I could fly for FREE to see my family! <URL> <URL>,ho,5,0,0,0,1,0,6
351812885653110784,134343049,These are <b>fucking</b> <USER> Five updated helmet designs debuted for the 2013 season! #rockchalk <URL>,fucking,2,0,1,6,0,0,0
940314339071885314,2374601250,!!!!OH <b>HELL</b> YEAH IT'S HERE!!! Treating it delicately and with care <USER> <USER> <USER> <URL>,hell,2,0,3,4,0,0,0
463916950502903810,410198865,<b>#pissed</b> <USER> #ShitJamieSaysAtOneAM,pissed,1,2,5,0,0,0,0
507570135557619712,58608740,Sand? Funk? Good People? It's going down tonight <USER> <USER> Get your <b>ass</b> down <USER> <USER>,ass,3,1,0,2,3,1,0
336262561282547712,319521300,<USER> and what a very fine <b>ass</b> it is,ass,3,0,2,0,5,0,0
66717250836627456,5371102,<USER> <b>Damn...</b> I'm sorry man!!!!,damn,1,1,4,1,0,1,0
420408578315268096,989602435,<USER> <USER> FDB!'. <b>Hell</b> yesss!!,hell,2,0,1,4,2,0,0
395545240502685697,424066660,<b>damn</b> <USER> u could be a little nicer to Marilyn Manson,damn,1,1,3,2,1,0,0
692430341945085956,1064542524,Honestly who tf does this <b>shit</b> you're grown. <URL>,shit,3,1,1,1,4,0,0
287431972660342784,34838732,<USER> <b>Damn.</b> All we have is a gravy pontoon.,damn,1,0,3,2,2,0,0
800105367652810752,3424353734,once a <b>fucking</b> 'gain i miss a concert bC IM STUDYING IN THE US AHHH I WANT TO GO HOME i rlly wanted to see nqrse ;;;,fucking,2,1,1,5,0,0,0
319778654651559936,77323350,"<USER> <USER> back when I was a skinny <b>bitch</b> (Keith remembers) squeezing into jeans was a norm, now form fitting feels better",bitch,3,1,1,0,3,2,0
669771959404728320,8010492,Sneak peek of a contribution I'm doing for a kick <b>ass</b> project! #wip #workinprogress #ziggystardust #davidbowie... <URL>,ass,2,0,1,5,1,0,0
1715633118,16279836,"is so tired, and feels like <b>shit.</b> ick.",shit,1,0,5,1,1,0,0
988553844,17145560,Holy <b>hell</b> this election is almost over after two years.,hell,1,0,6,1,0,0,0
444693862649311232,376404432,<USER> <b>damn</b>,damn,2,0,1,5,1,0,0
197454452934967297,42365904,<USER> Did you not like the <b>shitty</b> pan over Main Street with the pseudo-antique film effect? Because I did.,shitty,3,0,0,3,4,0,0
527930806858047489,2274700938,<USER> Tomorrow o.o That's what 12 PM is <b>dumbass</b> xD,dumbass,0,6,0,1,0,0,0
466700581181329410,965147732,<USER> <USER> <b>hell</b> yeah you did. Charter members of The Order of the Fellated.,hell,2,0,2,5,0,0,0
562794964581875712,21156014,So many people doing so many unnecessary things that just <b>piss</b> me off when I'm not having it,piss,1,0,5,0,2,0,0
644910205801730049,2184915530,<USER> When the <b>hell</b> are you going to review Psycho-Pass 2? I think this show has been passed but you haven't review it in a while.,hell,2,1,2,3,0,0,1
676555306176909312,4028755694,<USER> I don't swear often. But <b>fucked</b> is the only fitting word. As that is what the system is doing to those women all over again.,fucked,1,1,5,1,0,0,0
170246379577425920,384546275,"<USER> you get dat <b>pussy</b> waxed, or does it wax you? FLYEAGLESFLY!!!!",pussy,3,0,0,3,4,0,0
938429603445641217,16547438,"<USER> <USER> If he's not responsible to having it in his hand when it was fired, who the <b>hell</b> is? Who... <URL>",hell,2,0,2,4,1,0,0
834430502933245952,1589439548,I don't like my time being wasted.. lesson learned though.. I'm <b>fucking</b> back,fucking,2,0,2,5,0,0,0
464895622680547328,1605395239,<USER> Grammar. The difference between knowing your <b>shit</b> and knowing you're shit.',shit,3,0,1,2,3,0,1
434876955091947520,52311538,<USER> I wonder what they doing for my <b>nigga</b> birthday tonight?' Habibi's,nigga,4,0,0,0,2,5,0
756510094041296896,9079602,<USER> live nation is literally <b>hell.</b>,hell,5,0,1,0,1,0,5
893699407148920834,43697254,"Now I want to know if Calamity Jane was named after the fans gave her that name, or just one <b>hell</b> of a coincidence. <USER>",hell,2,0,0,6,0,0,1
347066847650258945,205042068,<b>Fuck</b>,fuck,1,1,4,1,1,0,0
685106303581028352,3315788803,Did I get tired of lying or got better at telling truths? Eitherway dad took <b>shit</b> pretty well,shit,1,0,3,2,2,0,0
349014447320358912,1042937455,<USER>_baby17 what the <b>fuck?</b> Lol,fuck,1,1,5,0,1,0,0
22133967230,19571556,Holy <b>shit</b> the banner ad on #bigoanddukes website made me chuckle.. gonna go listen to that new podcast right now. So glad to have 'em back.,shit,2,0,2,4,1,0,0
759843479010684928,16329047,"<USER> <USER> thanks! It was grand. Westin, <b>ho!</b>",ho,5,0,0,0,0,0,7
315507100698677248,274674363,<USER> Omg that <b>bastard</b>,bastard,0,7,0,0,0,0,0
618888352582897664,1905102073,Former International Court Of Justice Judge: <b>Dick</b> Cheney Should Face War Crimes Prosecution <URL>,dick,5,0,0,0,0,0,7
658471509598584832,175424117,Way to go social media.... ruin #TheWalkingDead for me when I can't watch it til tomorrow.... <b>fuck!</b> #pissedoff,fuck,1,3,4,0,0,0,0
640708277265899520,436231862,You're such a waste of my time can't deal with your <b>bullshit</b> anymore,bullshit,0,4,2,0,1,0,0
670093793891192832,273444019,<USER> He look's angry as <b>shit</b> Ahhhhhhhhhhhhhhhhhhhhhhhh..................,shit,2,1,1,4,1,0,0
419968679296520192,1566249109,Whole day went to <b>hell</b> when we didn't go to #TiltedKilt for lunch #Cranky #Boobies,hell,1,0,4,1,1,0,1
310119776561291264,17578771,"I'm at <b>Cracker</b> Barrel (Columbia, MO) <URL>",cracker,5,0,0,0,0,0,7
508115086393999361,2600507089,thought u were going to be bad <b>ass</b> and head butt me til u had to pull my face off your forehead. What ? my teeth have strong roots,ass,0,3,1,2,1,0,0
897328007974727682,296810336,now im mad as <b>shit</b> smh i just woke up from a nap what a waste,shit,1,0,5,2,0,0,0
280422032787779584,21182582,<USER> I <b>fucking</b> love you. You almost make me believe that true love is real. Almost.,fucking,1,0,5,2,0,0,0
332369740322443264,56428877,Jodi arias is such a fame <b>whore</b> she just got covicted for murder and then go straight for the camera no remorse she def deserve to fry,whore,0,6,0,0,0,1,0
692432789061398530,1175217080,<USER> <USER> <USER> i think Kanye still salty about amber leaving him cause he talk about her every chance he get <b>....damn</b> bruh,damn,1,0,4,0,2,0,1
426185374256230400,67811119,<USER> I think it's the one with the shapes and <b>shit.</b>,shit,3,1,2,0,3,1,0
865408839625056257,1162687621,BEAM NICK GRIFFIN I CAN'T <b>FUCKING</b> BELIEVE #CARBOYS <USER>,fucking,2,0,1,6,0,0,0
369898880709976064,40005291,"Looks so <b>damn</b> weird, wow. 'Watch Giovanni Lorenzo's Face Get Rearranged In Extreme Slow Motion' <URL>",damn,2,0,0,7,0,0,0
904106113876074499,1695599899,<USER> <b>Hell</b> yeah,hell,2,0,2,4,1,0,0
809499774034518016,977583558,Was about to head to school when I realized some <b>asshole</b> cut off the muffler of my car,asshole,0,6,0,1,0,0,0
706586988338515969,37239797,<USER> His 'concern' is just <b>bullshit</b> clickbait. He knows nothing about Harry.,bullshit,3,2,1,1,3,0,0
467840016170119169,2435661494,Some kick <b>ass</b> gold #lespaul guitars and bass <USER> at <USER> <URL>,ass,2,0,2,5,0,0,0
821502034339692544,46939915,"Joe Biden: 'I Wish to <b>Hell</b> I'd Just Kept Saying the Exact Same Thing', via <USER> <URL>",hell,2,0,2,3,0,0,2
871530128987344896,779241002,How the hell did y'all come up with Trigonometry this <b>shit</b> makes no sense,shit,2,0,1,5,1,0,0
749799977694691328,2547725625,I don't rise from the ashes I make them I'm the whole <b>fucking</b> fire,fucking,2,0,0,6,1,0,0
440627622477717504,107031829,<b>Damn</b> it! - Nat Geo messed with my mind! <URL> #fb,damn,1,0,5,2,0,0,0
568803353431580672,192380238,<USER> My future husband is probably sending a text right now to someone he thinks is his true love haha surprise <b>bitch!'</b>,bitch,0,4,0,0,0,3,0
6625547378,14715108,Come on sandman! Where the <b>hell</b> are you??,hell,2,0,1,5,1,0,0
720121474825199617,1072639190,"No matter how <b>shitty</b> I feel, the gym always makes me feel better",shitty,1,0,5,1,1,0,0
15200146344,35208039,my two kiddos are now freshmen! where the <b>hell</b> did the time go??,hell,2,0,2,5,0,0,0
687634417381195776,314967059,Well <b>shit</b> gotta go back to work didn't hit the lottery!! #PowerballSucks,shit,1,0,5,1,1,0,0
751439299191644160,98987041,i see so much stupid shit. BUT YOU KNOW WHAT? allllll <b>bullshit</b> doesn't need a reaction!,bullshit,1,2,3,0,2,0,0
402968448566702080,2179030802,"stupid people say yolo before they do something stupid, smart people say <b>fuck</b> that, im not doing that",fuck,2,2,1,4,0,0,0
240101405929648129,566657354,<USER> you're an <b>ass</b> to everybody. #Truth,ass,0,4,1,0,2,0,0
258416387423354880,20435835,<USER> unfortunately Obama is a <b>fucking</b> moron,fucking,2,2,0,5,0,0,0
15345673570,14304515,What the <b>hell</b> does this mean????? 'wats gudeit u ma i was wondering could i getto know u maybe kal u sometimes',hell,1,0,4,3,0,0,0
372422177460850688,300952864,"<USER> I know, I know...but its so much fun to say...Happy Birthday <b>BITCH!!!</b>",bitch,4,0,0,1,2,4,0
878455308531752960,600539751,Do you ever just think about how happy you are that you kicked someone out of your life bc they were just so <b>shitty.</b> Bc same.,shitty,1,1,5,1,0,0,0
373667872993603585,259483482,"<USER> Hey everyone, remember when KU lost to NDSU in 2010 and #kstate talked so much <b>shit?</b> Yeaaaa meeeee toooo #karma'",shit,3,0,3,0,4,0,0
371291157940031489,1042937455,"If you are with someone you love, don't take them for granted and be shady behind their back. Karma is a <b>bitch.</b>",bitch,2,0,1,3,2,1,0
559020967889235968,15703735,<USER> I get what you're saying. I just wish he would cut that <b>shit</b> out,shit,2,0,2,3,2,0,0
433104939691151360,2302373526,#StupidShitIDidInElementarySchool using 4 big <b>ass</b> crayons in KG,ass,2,0,0,6,1,0,0
290591234655924225,213542763,<USER> boo youre a <b>whore</b> #joko,whore,0,6,0,0,0,1,0
567689264805449729,2750447937,"<USER>: I hate when you sit in class & do absolutely nothing like, I could do this <b>shit</b> in the comfort of my own bed.' #psycheverytime",shit,3,0,1,1,4,1,0
23082753328,40561960,Vatican says stoning in Iran adultery case is brutal. How does that make headlines? That's a no <b>shit</b> headline.,shit,2,0,1,5,1,0,0
680805239012786176,16364718,<USER> that part confused the <b>hell</b> out of you too?,hell,1,0,3,2,2,0,0
796200792030113792,35513134,We've somehow fallen into the Donnie Darko universe. Somebody shoot that <b>fucking</b> bunny in the eye and get this shit straightened out.,fucking,0,4,0,3,0,0,0
336309220897083392,447511231,Pardon me.... While I park my <b>fucking</b> tree.....#storms #kansascity #landscape #urban <USER> 41st and Warwick <URL>,fucking,0,4,0,3,0,0,0
911668961477107712,15851225,"So <b>fuck</b> him, we look out for each other. <USER> made a great list of ways to help both Puerto Rico and Mexico <URL>",fuck,0,4,3,0,0,0,0
2105490042,15860422,"Ha! Turning the b/f into a DMB fan! <b>Damn,</b> I'm good ; )",damn,2,0,2,4,1,0,0
56557484353138688,32824589,<USER> <b>damn</b> u stick your head out and bark at people lol down boy yeah go for a walk zak and make sure u pick up ur droping,damn,2,0,0,6,1,0,0
464895622680547328,1605395239,<USER> Grammar. The difference between knowing your shit and knowing you're <b>shit.'</b>,shit,1,1,3,1,2,0,0
847011430696194048,1375463868,<USER> <b>asshole</b>,asshole,0,6,1,0,0,0,0
420432467829338112,260812076,"<USER> Very true. Even though my team lost, I think they put up one <b>hell</b> of a fight.Nothing can top that 1 second touchdown vs. AL, tho.",hell,2,0,1,5,0,0,1
213321303002849281,15039098,Just got called a 'ginger fucking Harry Potter <b>cunt'</b> by a 12 year old. I think he may have got the characters confused.,cunt,0,5,0,0,2,0,0
504083288965660673,880818451,<USER> <b>bitches</b> love missed calls #riptwall,bitches,4,0,1,0,1,5,0
213321303002849281,15039098,Just got called a 'ginger <b>fucking</b> Harry Potter cunt' by a 12 year old. I think he may have got the characters confused.,fucking,2,2,1,4,0,0,0
665689992933568512,488032128,"<USER> #Lifeforce <b>shitty</b> matte painting, naked alien chicks, too many doors in British architecture, I'm all in for this movie",shitty,2,0,3,4,0,0,0
640040512804769792,3195695389,<USER> <USER> <USER> #VETO <b>DAMN</b> IT!!!!! PROTECT ALL WOLVES AND ALL WILDLIFE WORLDWIDE!!!!!!!!!!!! #VetoExtinction,damn,1,0,6,1,0,0,0
541406929998712832,2238233467,"I got a new nickname at work today. Goodbye Tequila, hello <b>Fuckboy!</b>",fuckboy,3,0,0,1,4,2,0
582406753884762112,2326335598,Don't be a <b>cunt</b>,cunt,0,5,0,0,2,0,0
385950195613442048,495557027,<USER> <USER> what else is new. He always acts like an <b>ass</b>,ass,0,4,0,1,2,0,0
368943797146640384,35363840,"<b>Hell</b> yeah!! It's Hell Yeah!!! And yes, that is Vinny Paul!! <URL>",hell,2,0,2,5,0,0,0
289278765522116608,422410391,"<USER> <b>Hell</b> I'm buying one and framing it. You're welcome, everyone.",hell,2,0,3,4,0,0,0
784564239742734338,1112560058,<USER> <USER> You are going to laugh your <b>ass</b> off!!! Don't take it with you to a doctors office!!!,ass,2,1,1,3,2,0,0
717325099104251904,4770014078,I'm so fucking stressed. I'm so <b>fucking</b> disappointed in myself. I'm so fucking useless. I'm so weak. I hate myself.,fucking,2,0,1,5,0,1,0
717325099104251904,4770014078,I'm so <b>fucking</b> stressed. I'm so fucking disappointed in myself. I'm so fucking useless. I'm so weak. I hate myself.,fucking,2,0,2,5,0,0,0
368038445052358656,274681695,<USER> how the <b>hell</b> is JCs print sold out already I had it in my cart at 11:51 and ill see tons on eBay any min total bull shit!,hell,2,0,2,3,2,0,0
346428408256925696,942922705,Ever wonder if anyone would actually miss you if you died? Or would no one care? I have a feeling very few people would give a <b>damn...</b>,damn,3,1,2,1,3,0,0
587405649979408385,23251048,"The Hillary spot made me a bit teary. Damn you Hillary Clinton, <b>damn</b> your happy inclusive upbeat America!",damn,2,2,2,3,0,0,0
886444511349657600,18784606,"<USER> thanks for putting up with my drunk <b>ass</b> 2 nights in a row, and letting me steal your drinks...you da best",ass,3,0,1,2,3,1,0
563530476737290240,450318581,how is the 50 shades movie?' Ahaha <b>fucking</b> awful.,fucking,2,0,0,7,0,0,0
